ds,y
2020-11-21,7364975
2020-11-22,7513695
2020-11-23,7587053
2020-11-24,7695416
2020-11-25,7734104
2020-11-26,7814701
2020-11-27,7951546
2020-11-28,8042801
2020-11-29,8140143
2020-11-30,8212455
2020-12-01,8326759
2020-12-02,8424559
2020-12-03,8559943
2020-12-04,8726332
2020-12-05,8840319
2020-12-06,8969836
2020-12-07,9073619
2020-12-08,9225745
2020-12-09,9335606
2020-12-10,9474416
2020-12-11,9559680
2020-12-12,9670414
2020-12-13,9808877
2020-12-14,16315134
2020-12-15,16538473
2020-12-16,16769552
2020-12-17,17006351
2020-12-18,17251360
2020-12-19,17454407
2020-12-20,17639893
2020-12-21,17834956
2020-12-22,18037590
2020-12-23,18255647
2020-12-24,18465671
2020-12-25,18591328
2020-12-26,18806861
2020-12-27,18941387
2020-12-28,19112819
2020-12-29,19315176
2020-12-30,19529582
2020-12-31,19841379
2021-01-01,20018036
2021-01-02,20287775
2021-01-03,20489743
2021-01-04,20673267
2021-01-05,20902533
2021-01-06,21158385
2021-01-07,21440608
2021-01-08,21740505
2021-01-09,22002005
2021-01-10,22210757
2021-01-11,22412882
2021-01-12,22630317
2021-01-13,22855638
2021-01-14,23087433
2021-01-15,23328603
2021-01-16,23542726
2021-01-17,23717289
2021-01-18,23856550
2021-01-19,24011055
2021-01-20,24194032
2021-01-21,24382474
2021-01-22,24570466
2021-01-23,24745105
2021-01-24,24883405
2021-01-25,25011237
2021-01-26,25158271
2021-01-27,25309637
2021-01-28,25472586
2021-01-29,25632751
2021-01-30,25780816
2021-01-31,25891726
2021-02-01,26015269
2021-02-02,26128769
2021-02-03,26249269
2021-02-04,26370407
2021-02-05,26497840
2021-02-06,26611964
2021-02-07,26699924
2021-02-08,26781281
2021-02-09,26873624
2021-02-10,26965528
2021-02-11,27069132
2021-02-12,27166870
2021-02-13,27255356
2021-02-14,27322506
2021-02-15,27377014
2021-02-16,27434603
2021-02-17,27501039
2021-02-18,27571040
2021-02-19,27643674
2021-02-20,27715539
2021-02-21,27769592
2021-02-22,27823876
2021-02-23,27895464
2021-02-24,27967267
2021-02-25,28042130
2021-02-26,28115410
2021-02-27,28185186
2021-02-28,28235860
2021-03-01,28284986
2021-03-02,28341486
2021-03-03,28406010
2021-03-04,28473028
2021-03-05,28539182
2021-03-06,28598699
2021-03-07,28639608
2021-03-08,28682993
2021-03-09,28736731
2021-03-10,28792963
2021-03-11,28853201
2021-03-12,28914387
2021-03-13,28970232
2021-03-14,29008992
2021-03-15,29059323
2021-03-16,29112133
2021-03-17,29170215
2021-03-18,29230970
2021-03-19,29291576
2021-03-20,29349671
2021-03-21,29384335
2021-03-22,29431210
2021-03-23,29483123
2021-03-24,29569419
2021-03-25,29635698
2021-03-26,29710914
2021-03-27,29774162
2021-03-28,29820041
2021-03-29,29885286
2021-03-30,29946082
2021-03-31,30014545
2021-04-01,30090298
2021-04-02,30163438
2021-04-03,30227564
2021-04-04,30265175
2021-04-05,30331803
2021-04-06,30393801
2021-04-07,30466976
2021-04-08,30546034
2021-04-09,30629879
2021-04-10,30699658
2021-04-11,30746825
2021-04-12,30808565
2021-04-13,30888541
2021-04-14,30963216
2021-04-15,31036289
2021-04-16,31118897
2021-04-17,31173679
2021-04-18,31217158
2021-04-19,31275218
2021-04-20,31336816
2021-04-21,31400279
2021-04-22,31466061
2021-04-23,31528204
2021-04-24,31582416
2021-04-25,31616882
2021-04-26,31658694
2021-04-27,31710306
2021-04-28,31764513
2021-04-29,31822453
2021-04-30,31879752
2021-05-01,31927781
2021-05-02,31958015
2021-05-03,32002161
2021-05-04,32044176
2021-05-05,32089403
2021-05-06,32134785
2021-05-07,32182443
2021-05-08,32217464
2021-05-09,32240077
2021-05-10,32272064
2021-05-11,32306857
2021-05-12,32342221
2021-05-13,32380196
2021-05-14,32421786
2021-05-15,32452015
2021-05-16,32469437
2021-05-17,32494285
2021-05-18,32522424
2021-05-19,32551363
2021-05-20,32580897
2021-05-21,32609104
2021-05-22,32629829
2021-05-23,32643417
2021-05-24,32664855
2021-05-25,32688796
2021-05-26,32712400
2021-05-27,32737886
2021-05-28,32759597
2021-05-29,32772564
2021-05-30,32779768
2021-05-31,32785871
2021-06-01,32806092
2021-06-02,32822243
2021-06-03,32840003
2021-06-04,32857347
2021-06-05,32872367
2021-06-06,32878218
2021-06-07,32891972
2021-06-08,32904692
2021-06-09,32922773
2021-06-10,32937140
2021-06-11,32961758
2021-06-12,32970642
2021-06-13,32975805
2021-06-14,32987407
2021-06-15,32997808
2021-06-16,33009334
2021-06-17,33020801
2021-06-18,33041377
2021-06-19,33050252
2021-06-20,33055098
2021-06-21,33065393
2021-06-22,33075842
2021-06-23,33088109
2021-06-24,33102242
2021-06-25,33126321
2021-06-26,33135534
2021-06-27,33140080
2021-06-28,33153556
2021-06-29,33160702
2021-06-30,33175751
2021-07-01,33190588
2021-07-02,33219911
2021-07-03,33225232
2021-07-04,33229476
2021-07-05,33238263
2021-07-06,33260244
2021-07-07,33280096
2021-07-08,33300713
2021-07-09,33347842
2021-07-10,33357874
2021-07-11,33369501
2021-07-12,33398696
2021-07-13,33424867
2021-07-14,33455664
2021-07-15,33487276
2021-07-16,33564933
2021-07-17,33578958
2021-07-18,33599200
2021-07-19,33647852
2021-07-20,33687291
2021-07-21,33734661
2021-07-22,33790902
2021-07-23,33911147
2021-07-24,33939764
2021-07-25,33967637
2021-07-26,34046751
2021-07-27,34111299
2021-07-28,34184499
2021-07-29,34256738
2021-07-30,34447304
2021-07-31,34491027
2021-08-01,34535374
2021-08-02,34643389
2021-08-03,34740565
2021-08-04,34842464
2021-08-05,34951644
2021-08-06,35202406
2021-08-07,35265156
2021-08-08,35299907
2021-08-09,35459176
2021-08-10,35576138
2021-08-11,35729789
2021-08-12,35872845
2021-08-13,36098618
2021-08-14,36171420
2021-08-15,36218002
2021-08-16,36411333
2021-08-17,36560904
2021-08-18,36727311
2021-08-19,36880753
2021-08-20,37118363
2021-08-21,37210003
2021-08-22,37253995
2021-08-23,37460893
2021-08-24,37613943
2021-08-25,37791378
2021-08-26,37972942
2021-08-27,38209880
2021-08-28,38288130
2021-08-29,38339829
2021-08-30,38567340
2021-08-31,38745867
2021-09-01,38934348
2021-09-02,39110483
2021-09-03,39343991
2021-09-04,39429248
2021-09-05,39492337
2021-09-06,39585453
2021-09-07,39792553
2021-09-08,39967172
2021-09-09,40130376
2021-09-10,40369936
2021-09-11,40458239
2021-09-12,40506219
2021-09-13,40714833
2021-09-14,40858342
2021-09-15,41028848
2021-09-16,41184166
2021-09-17,41392577
2021-09-18,41466565
2021-09-19,41511045
2021-09-20,41680542
2021-09-21,41799838
2021-09-22,41928504
2021-09-23,42054374
2021-09-24,42226667
