ds,y
2020-11-22,0
2020-11-23,25886
2020-11-24,12228
2020-11-25,10222
2020-11-26,12289
2020-11-27,10853
2020-11-28,0
2020-11-29,0
2020-11-30,19979
2020-12-01,8257
2020-12-02,9331
2020-12-03,10127
2020-12-04,8745
2020-12-05,0
2020-12-06,0
2020-12-07,17681
2020-12-08,0
2020-12-09,9773
2020-12-10,7955
2020-12-11,10519
2020-12-12,0
2020-12-13,0
2020-12-14,21309
2020-12-15,10328
2020-12-16,11078
2020-12-17,12131
2020-12-18,11815
2020-12-19,0
2020-12-20,0
2020-12-21,22013
2020-12-22,10654
2020-12-23,12386
2020-12-24,12662
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,24462
2020-12-29,14089
2020-12-30,16716
2020-12-31,18047
2021-01-01,0
2021-01-02,0
2021-01-03,0
2021-01-04,30579
2021-01-05,23700
2021-01-06,0
2021-01-07,42360
2021-01-08,25456
2021-01-09,0
2021-01-10,0
2021-01-11,61422
2021-01-12,25438
2021-01-13,38869
2021-01-14,35878
2021-01-15,40197
2021-01-16,0
2021-01-17,0
2021-01-18,84287
2021-01-19,34291
2021-01-20,41576
2021-01-21,44357
2021-01-22,42885
2021-01-23,0
2021-01-24,0
2021-01-25,93822
2021-01-26,36435
2021-01-27,40285
2021-01-28,34899
2021-01-29,38118
2021-01-30,0
2021-01-31,0
2021-02-01,79686
2021-02-02,29064
2021-02-03,31596
2021-02-04,29960
2021-02-05,28565
2021-02-06,0
2021-02-07,0
2021-02-08,47095
2021-02-09,16402
2021-02-10,18114
2021-02-11,17853
2021-02-12,14581
2021-02-13,0
2021-02-14,0
2021-02-15,30251
2021-02-16,10057
2021-02-17,10829
2021-02-18,14515
2021-02-19,11435
2021-02-20,0
2021-02-21,0
2021-02-22,20849
2021-02-23,7461
2021-02-24,9212
2021-02-25,9568
2021-02-26,8341
2021-02-27,0
2021-02-28,0
2021-03-01,15978
2021-03-03,6137
2021-03-04,6037
2021-03-05,6654
2021-03-06,0
2021-03-07,0
2021-03-08,11958
2021-03-09,4012
2021-03-10,7119
2021-03-11,6255
2021-03-12,5348
2021-03-13,0
2021-03-14,0
2021-03-15,11358
2021-03-16,4962
2021-03-17,6092
2021-03-18,6216
2021-03-19,0
2021-03-20,0
2021-03-21,0
2021-03-22,16471
2021-03-23,5516
2021-03-24,0
2021-03-25,13419
2021-03-26,7586
2021-03-27,0
2021-03-28,0
2021-03-29,15501
2021-03-30,4994
2021-03-31,8534
2021-04-01,7041
2021-04-02,0
2021-04-03,9571
2021-04-04,0
2021-04-05,10360
2021-04-06,6623
2021-04-07,8788
2021-04-08,9901
2021-04-09,10875
2021-04-10,0
2021-04-11,0
2021-04-12,22744
2021-04-13,6292
2021-04-14,10474
2021-04-15,9663
2021-04-16,10598
2021-04-17,0
2021-04-18,0
2021-04-19,21071
2021-04-20,0
2021-04-21,17718
2021-04-22,10814
2021-04-23,11731
2021-04-24,0
2021-04-25,0
2021-04-26,19852
2021-04-27,7665
2021-04-28,8665
2021-04-29,10143
2021-04-30,9135
2021-05-01,0
2021-05-02,0
2021-05-03,16353
2021-05-04,4515
2021-05-05,6317
2021-05-06,7960
2021-05-07,8186
2021-05-08,0
2021-05-09,0
2021-05-10,13984
2021-05-11,4941
2021-05-12,6418
2021-05-13,5701
2021-05-14,6347
2021-05-15,0
2021-05-16,0
2021-05-17,11061
2021-05-18,3988
2021-05-19,6080
2021-05-20,5733
2021-05-21,4792
2021-05-22,0
2021-05-23,0
2021-05-24,11067
2021-05-25,5359
2021-05-26,5007
2021-05-27,5290
2021-05-28,5482
2021-05-29,0
2021-05-30,0
2021-05-31,9732
2021-06-01,4388
2021-06-02,4984
2021-06-03,5250
2021-06-04,4969
2021-06-05,0
2021-06-06,0
2021-06-07,9542
2021-06-08,3504
2021-06-09,4427
2021-06-10,14004
2021-06-11,4142
2021-06-12,0
2021-06-13,0
2021-06-14,8167
2021-06-15,3432
2021-06-16,3832
2021-06-17,4197
2021-06-18,4214
2021-06-19,0
2021-06-20,0
2021-06-21,7209
2021-06-22,4040
2021-06-23,4341
2021-06-24,4507
2021-06-25,4924
2021-06-26,0
2021-06-27,0
2021-06-28,10179
2021-06-29,7091
2021-06-30,9227
2021-07-01,12345
2021-07-02,12563
2021-07-03,0
2021-07-04,0
2021-07-05,32607
2021-07-06,14137
2021-07-07,17384
2021-07-08,17317
2021-07-09,21879
2021-07-10,0
2021-07-11,0
2021-07-12,33932
2021-07-13,43960
2021-07-14,26390
2021-07-15,27688
2021-07-16,31060
2021-07-17,0
2021-07-18,0
2021-07-19,61628
2021-07-20,27286
2021-07-21,30587
2021-07-22,29535
2021-07-23,31171
2021-07-24,0
2021-07-25,0
2021-07-26,61625
2021-07-27,26399
2021-07-28,27149
2021-07-29,26689
2021-07-30,24753
2021-07-31,0
2021-08-01,0
2021-08-02,55939
2021-08-03,20327
2021-08-04,21874
2021-08-05,21387
2021-08-06,21561
2021-08-07,0
2021-08-08,0
2021-08-09,39638
2021-08-10,15680
2021-08-11,17023
2021-08-12,17410
2021-08-13,15657
2021-08-14,0
2021-08-15,0
2021-08-16,25726
2021-08-17,14336
2021-08-18,11956
2021-08-19,12445
2021-08-20,12450
2021-08-21,0
2021-08-22,0
2021-08-23,23899
2021-08-24,10072
2021-08-25,10781
2021-08-26,7115
2021-08-27,9489
2021-08-28,0
2021-08-29,0
2021-08-30,15489
2021-08-31,7767
2021-09-01,6818
2021-09-02,9561
2021-09-03,6311
2021-09-04,0
2021-09-05,0
2021-09-06,9357
2021-09-07,5528
2021-09-08,5618
2021-09-09,4763
2021-09-10,4440
2021-09-11,0
2021-09-12,0
2021-09-13,7804
2021-09-14,3261
2021-09-15,3723
2021-09-16,4075
2021-09-17,3222
2021-09-18,0
2021-09-19,0
2021-09-20,5988
2021-09-21,2450
2021-09-22,2840
2021-09-23,3031
2021-09-24,2746
2021-09-25,0
2021-09-26,0
2021-09-27,5039
2021-09-28,2290
2021-09-29,2761
2021-09-30,2400
2021-10-01,2037
2021-10-02,0
2021-10-03,0
2021-10-04,4271
2021-10-05,1801
2021-10-06,2303
2021-10-07,1807
2021-10-08,2309
2021-10-09,0
2021-10-10,0
2021-10-11,3829
2021-10-12,0
2021-10-13,2758
2021-10-14,1932
2021-10-15,2248
2021-10-16,0
2021-10-17,0
2021-10-18,4492
2021-10-19,1889
2021-10-20,2528
2021-10-21,1881
2021-10-22,2556
2021-10-23,0
2021-10-24,0
2021-10-25,4485
2021-10-26,1926
2021-10-27,2532
2021-10-28,2212
2021-10-29,2261
2021-10-30,0
2021-10-31,0
2021-11-01,0
2021-11-02,5820
2021-11-03,2287
2021-11-04,3291
2021-11-05,3093
2021-11-06,0
2021-11-07,0
2021-11-08,6417
2021-11-09,0
2021-11-10,6461
2021-11-11,4286
2021-11-12,4353
2021-11-13,0
2021-11-14,0
2021-11-15,9798
2021-11-16,4091
2021-11-17,6667
2021-11-18,6315
2021-11-19,6636
2021-11-20,0
2021-11-21,0
2021-11-22,15875
2021-11-23,6777
2021-11-24,8527
2021-11-25,9258
2021-11-26,9912
2021-11-27,0
2021-11-28,0
2021-11-29,22911
2021-11-30,10261
2021-12-01,10536
2021-12-02,14500
2021-12-03,13738
2021-12-04,0
2021-12-05,0
2021-12-06,0
2021-12-07,43808
2021-12-08,0
2021-12-09,26412
2021-12-10,17095
2021-12-12,0
2021-12-13,49802
2021-12-14,26136
2021-12-15,27140
2021-12-16,28900
2021-12-17,33359
2021-12-18,0
2021-12-19,0
2021-12-20,79704
2021-12-21,49823
2021-12-22,60041
2021-12-23,72912
2021-12-24,0
2021-12-25,0
2021-12-26,0
2021-12-27,214619
2021-12-28,99671
2021-12-29,100760
2021-12-30,161688
2021-12-31,0
2022-01-01,0
2022-01-02,0
2022-01-03,372766
2022-01-04,117775
2022-01-05,137180
2022-01-06,0
2022-01-07,242440
2022-01-08,0
2022-01-09,0
2022-01-10,292394
2022-01-11,134942
2022-01-12,179125
2022-01-13,159161
2022-01-14,162508
2022-01-15,0
2022-01-16,0
2022-01-17,331467
2022-01-18,94472
2022-01-19,157941
2022-01-20,157447
2022-01-21,141095
2022-01-22,0
2022-01-23,0
2022-01-24,305432
2022-01-25,114877
2022-01-26,133553
2022-01-27,130888
2022-01-28,118922
2022-01-29,0
2022-01-30,0
2022-01-31,182123
2022-02-01,77873
2022-02-02,86222
2022-02-03,74368
2022-02-04,0
2022-02-05,0
2022-02-06,0
2022-02-07,195755
2022-02-08,43831
2022-02-09,62839
2022-02-10,53055
2022-02-11,49004
2022-02-12,0
2022-02-13,0
2022-02-14,68706
2022-02-15,34380
2022-02-16,37108
2022-02-17,34213
2022-02-18,30615
2022-02-19,0
2022-02-20,0
2022-02-21,48778
2022-02-22,22193
2022-02-23,33912
2022-02-24,35892
2022-02-25,27527
2022-02-26,0
2022-02-27,0
2022-02-28,0
2022-03-01,58561
2022-03-02,18803
2022-03-03,23140
2022-03-04,22400
2022-03-05,0
2022-03-06,0
2022-03-07,35997
2022-03-08,23149
2022-03-09,21936
2022-03-10,22615
2022-03-11,19849
2022-03-12,0
2022-03-13,0
2022-03-14,0
2022-03-15,36066
2022-03-16,0
2022-03-17,0
2022-03-18,64597
2022-03-19,0
2022-03-20,0
2022-03-21,0
2022-03-22,54147
2022-03-23,0
2022-03-24,0
2022-03-25,72892
2022-03-26,0
2022-03-27,0
2022-03-28,0
2022-03-29,56633
2022-03-30,0
2022-03-31,0
2022-04-01,43265
2022-04-02,0
2022-04-03,0
2022-04-04,0
2022-04-05,27079
2022-04-06,0
2022-04-07,0
2022-04-08,48834
2022-04-09,0
2022-04-10,0
2022-04-11,0
2022-04-12,34727
2022-04-13,0
2022-04-14,0
2022-04-15,0
2022-04-16,0
2022-04-17,0
2022-04-18,0
2022-04-19,74679
2022-04-20,0
2022-04-21,0
2022-04-22,49143
2022-04-23,0
2022-04-24,0
2022-04-25,0
2022-04-26,47421
2022-04-27,0
2022-04-28,0
2022-04-29,62695
2022-04-30,0
2022-05-01,0
2022-05-02,0
2022-05-03,57329
2022-05-04,0
2022-05-05,0
2022-05-06,55578
2022-05-07,0
2022-05-08,0
2022-05-09,49829
2022-05-10,0
2022-05-11,0
2022-05-12,0
2022-05-13,68234
2022-05-14,0
2022-05-15,0
2022-05-16,0
2022-05-17,52112
2022-05-18,0
2022-05-19,0
2022-05-20,0
2022-05-21,55572
2022-05-22,0
2022-05-23,0
2022-05-24,3267
2022-05-25,0
2022-05-26,42272
2022-05-27,45919
2022-05-28,0
2022-05-29,0
2022-05-30,0
2022-05-31,0
2022-06-01,33992
2022-06-02,0
2022-06-03,42989
2022-06-04,0
2022-06-05,0
2022-06-06,0
2022-06-07,33293
2022-06-08,0
2022-06-09,0
2022-06-10,42456
2022-06-11,0
2022-06-12,0
2022-06-13,0
2022-06-14,36133
2022-06-15,0
2022-06-16,0
2022-06-17,48272
2022-06-18,0
2022-06-19,0
2022-06-20,0
2022-06-21,50235
2022-06-22,0
2022-06-23,0
2022-06-24,68186
