Country,Date,Confirmed,Recovered,Deaths
United States,2022-01-31,75099771,0,886721
United States,2022-02-01,75425186,0,890063
United States,2022-02-02,75754713,0,893630
United States,2022-02-03,76029528,0,896079
United States,2022-02-04,76384495,0,900184
United States,2022-02-05,76470926,0,901068
United States,2022-02-06,76554406,0,901526
United States,2022-02-07,76900850,0,904592
United States,2022-02-08,77115207,0,907560
United States,2022-02-09,77303620,0,910987
United States,2022-02-10,77475041,0,914252
United States,2022-02-11,77684358,0,916949
United States,2022-02-12,77736226,0,917762
United States,2022-02-13,77794545,0,918334
United States,2022-02-14,77964723,0,921537
United States,2022-02-15,78075886,0,924099
United States,2022-02-16,78190710,0,927281
United States,2022-02-17,78292400,0,930204
United States,2022-02-18,78437573,0,932690
United States,2022-02-19,78468979,0,933348
United States,2022-02-20,78491981,0,933786
United States,2022-02-21,78574866,0,934704
United States,2022-02-22,78664206,0,936877
United States,2022-02-23,78749348,0,939969
United States,2022-02-24,78816422,0,942926
United States,2022-02-25,78890795,0,944992
United States,2022-02-26,78938208,0,945729
United States,2022-02-27,78956428,0,945952
United States,2022-02-28,79055344,0,948104
United States,2022-03-01,79102053,0,949880
United States,2022-03-02,79155454,0,951971
United States,2022-03-03,79204062,0,953674
United States,2022-03-04,79255319,0,955404
United States,2022-03-05,79270237,0,955696
United States,2022-03-06,79282634,0,955908
United States,2022-03-07,79346720,0,957616
United States,2022-03-08,79376475,0,959022
United States,2022-03-09,79414175,0,961042
United States,2022-03-10,79460751,0,962814
United States,2022-03-11,79510461,0,964456
United States,2022-03-12,79520678,0,964715
United States,2022-03-13,79531728,0,964907
United States,2022-03-14,79567115,0,966233
United States,2022-03-15,79591491,0,967318
United States,2022-03-16,79637620,0,969151
United States,2022-03-17,79690792,0,970660
United States,2022-03-18,79722146,0,971469
United States,2022-03-19,79733025,0,971750
United States,2022-03-20,79744474,0,971837
United States,2022-03-21,79786744,0,973370
United States,2022-03-22,79811304,0,973934
United States,2022-03-23,79852318,0,975572
United States,2022-03-24,79895311,0,976433
United States,2022-03-25,79941747,0,977053
United States,2022-03-26,79951179,0,977200
United States,2022-03-27,79962970,0,977260
United States,2022-03-28,80001941,0,978291
United States,2022-03-29,80026119,0,979274
United States,2022-03-30,80065298,0,980442
United States,2022-03-31,80110933,0,980958
United States,2022-04-01,80143151,0,981789
United States,2022-04-02,80154960,0,981947
United States,2022-04-03,80159716,0,982006
United States,2022-04-04,80188625,0,982594
United States,2022-04-05,80214225,0,983107
United States,2022-04-06,80255171,0,984233
United States,2022-04-07,80305811,0,985061
United States,2022-04-08,80380837,0,985702
United States,2022-04-09,80393550,0,985844
United States,2022-04-10,80403085,0,985869
United States,2022-04-11,80443428,0,986207
United States,2022-04-12,80479172,0,986822
United States,2022-04-13,80534553,0,987770
United States,2022-04-14,80585212,0,988473
United States,2022-04-15,80620649,0,988934
United States,2022-04-16,80632979,0,988985
United States,2022-04-17,80640481,0,988996
United States,2022-04-18,80701877,0,989255
United States,2022-04-19,80741138,0,989696
United States,2022-04-20,80810079,0,990588
United States,2022-04-21,80871781,0,991029
United States,2022-04-22,80961832,0,991587
United States,2022-04-23,80981564,0,991638
United States,2022-04-24,80995054,0,991667
United States,2022-04-25,81065264,0,991953
United States,2022-04-26,81110611,0,992279
United States,2022-04-27,81200640,0,993082
United States,2022-04-28,81277996,0,993485
United States,2022-04-29,81339187,0,993912
United States,2022-04-30,81363153,0,994025
United States,2022-05-01,81379836,0,994048
United States,2022-05-02,81474505,0,994338
United States,2022-05-03,81524068,0,995087
United States,2022-05-04,81636050,0,997030
United States,2022-05-05,81724521,0,997336
United States,2022-05-06,81853167,0,997704
United States,2022-05-07,81880828,0,997887
United States,2022-05-08,81881195,0,997909
United States,2022-05-09,82009556,0,998123
United States,2022-05-10,82077925,0,998431
United States,2022-05-11,82241072,0,999380
United States,2022-05-12,82353175,0,999451
United States,2022-05-13,82438239,0,999655
United States,2022-05-14,82454331,0,999707
United States,2022-05-15,82485221,0,999739
United States,2022-05-16,82630509,0,999979
United States,2022-05-17,82742996,0,1000326
United States,2022-05-18,82951379,0,1001269
United States,2022-05-19,83060959,0,1001606
United States,2022-05-20,83237592,0,1002020
