Country,Date,Confirmed,Recovered,Deaths
India,2022-05-10,43110586,0,524157
India,2022-05-11,43113413,0,524181
India,2022-05-12,43116254,0,524190
India,2022-05-13,43119112,0,524201
India,2022-05-14,43121599,0,524214
India,2022-05-15,43123801,0,524241
India,2022-05-16,43125370,0,524260
India,2022-05-17,43127199,0,524293
India,2022-05-18,43129563,0,524303
India,2022-05-19,43131822,0,524323
India,2022-05-20,43134145,0,524348
