ds,y
2020-12-14,16646
2020-12-15,16881
2020-12-16,17121
2020-12-17,17364
2020-12-18,17610
2020-12-19,17851
2020-12-20,18097
2020-12-21,18351
2020-12-22,18602
2020-12-23,18861
2020-12-24,19115
2020-12-25,19371
2020-12-26,19624
2020-12-27,19878
2020-12-28,20135
2020-12-29,20388
2020-12-30,20642
2020-12-31,20881
2021-01-01,21093
2021-01-02,21295
2021-01-03,21488
2021-01-04,21685
2021-01-05,21879
2021-01-06,22070
2021-01-07,22264
2021-01-08,22450
2021-01-09,22631
2021-01-10,22807
2021-01-11,22981
2021-01-12,23152
2021-01-13,23325
2021-01-14,23495
2021-01-15,23664
2021-01-16,23832
2021-01-17,23997
2021-01-18,24161
2021-01-19,24328
2021-01-20,24487
2021-01-21,24640
2021-01-22,24789
2021-01-23,24933
2021-01-24,25073
2021-01-25,25210
2021-01-26,25344
2021-01-27,25476
2021-01-28,25605
2021-01-29,25736
2021-01-30,25865
2021-01-31,25993
2021-02-01,26117
2021-02-02,26237
2021-02-03,26354
2021-02-04,26467
2021-02-05,26577
2021-02-06,26685
2021-02-07,26797
2021-02-08,26900
2021-02-09,26998
2021-02-10,27093
2021-02-11,27187
2021-02-12,27284
2021-02-13,27377
2021-02-14,27471
2021-02-15,27562
2021-02-16,27652
2021-02-17,27738
2021-02-18,27821
2021-02-19,27903
2021-02-20,27983
2021-02-21,28060
2021-02-22,28138
2021-02-23,28213
2021-02-24,28285
2021-02-25,28358
2021-02-26,28432
2021-02-27,28503
2021-02-28,28569
2021-03-01,28638
2021-03-02,28706
2021-03-03,28771
2021-03-04,28839
2021-03-05,28901
2021-03-06,28965
2021-03-07,29030
2021-03-08,29094
2021-03-09,29160
2021-03-10,29227
2021-03-11,29290
2021-03-12,29356
2021-03-13,29421
2021-03-14,29489
2021-03-15,29552
2021-03-16,29623
2021-03-17,29696
2021-03-18,29777
2021-03-19,29864
2021-03-20,29959
2021-03-21,30061
2021-03-22,30178
2021-03-23,30316
2021-03-24,30462
2021-03-25,30619
2021-03-26,30772
2021-03-27,30923
2021-03-28,31076
2021-03-29,31230
2021-03-30,31385
2021-03-31,31537
2021-04-01,31713
2021-04-02,31892
2021-04-03,32078
2021-04-04,32263
2021-04-05,32456
2021-04-06,32667
2021-04-07,32943
2021-04-08,33201
2021-04-09,33454
2021-04-10,33702
2021-04-11,33939
2021-04-12,34182
2021-04-13,34455
2021-04-14,34734
2021-04-15,35031
2021-04-16,35320
2021-04-17,35608
2021-04-18,35926
2021-04-19,36267
2021-04-20,36613
2021-04-21,36975
2021-04-22,37329
2021-04-23,37672
2021-04-24,38011
2021-04-25,38358
2021-04-26,38711
2021-04-27,39057
2021-04-28,39398
2021-04-29,39737
2021-04-30,40131
2021-05-01,40504
2021-05-02,40844
2021-05-03,41191
2021-05-04,41527
2021-05-05,41883
2021-05-06,42187
2021-05-07,42465
2021-05-08,42746
2021-05-09,43029
2021-05-10,43311
2021-05-11,43589
2021-05-12,43821
2021-05-13,44059
2021-05-14,44301
2021-05-15,44537
2021-05-16,44760
2021-05-17,44983
2021-05-18,45186
2021-05-19,45419
2021-05-20,45626
2021-05-21,45840
2021-05-22,46071
2021-05-23,46268
2021-05-24,46446
2021-05-25,46621
2021-05-26,46787
2021-05-27,46970
2021-05-28,47134
2021-05-29,47271
2021-05-30,47405
2021-05-31,47527
2021-06-01,47656
2021-06-02,47768
2021-06-03,47882
2021-06-04,47976
2021-06-05,48068
2021-06-06,48164
2021-06-07,48255
2021-06-08,48341
2021-06-09,48428
2021-06-10,48524
2021-06-11,48593
2021-06-12,48668
2021-06-13,48721
2021-06-14,48795
2021-06-15,48879
2021-06-16,48950
2021-06-17,49012
2021-06-18,49071
2021-06-19,49122
2021-06-20,49185
2021-06-21,49236
2021-06-22,49293
2021-06-23,49358
2021-06-24,49417
2021-06-25,49473
2021-06-26,49524
2021-06-27,49576
2021-06-28,49634
2021-06-29,49687
2021-06-30,49732
2021-07-01,49774
2021-07-02,49829
2021-07-03,49874
2021-07-04,49924
2021-07-05,49959
2021-07-06,49996
2021-07-07,50048
2021-07-08,50096
2021-07-09,50155
2021-07-10,50192
2021-07-11,50229
2021-07-12,50278
2021-07-13,50324
2021-07-14,50367
2021-07-15,50415
2021-07-16,50450
2021-07-17,50488
2021-07-18,50488
2021-07-19,50604
2021-07-20,50650
2021-07-21,50709
2021-07-22,50761
2021-07-23,50821
2021-07-24,50879
2021-07-25,50934
2021-07-26,50997
2021-07-27,51048
2021-07-28,51124
2021-07-29,51184
2021-07-30,51253
2021-07-31,51332
2021-08-01,51428
2021-08-02,51519
2021-08-03,51645
2021-08-04,51767
2021-08-05,51875
2021-08-06,51976
2021-08-07,52088
2021-08-08,52088
2021-08-09,52313
2021-08-10,52437
2021-08-11,52565
2021-08-12,52703
2021-08-13,52860
2021-08-14,53005
2021-08-15,53159
2021-08-16,53324
2021-08-17,53507
2021-08-18,53675
2021-08-19,53891
2021-08-20,54095
2021-08-21,54327
2021-08-22,54533
2021-08-23,54765
2021-08-24,54995
2021-08-25,55212
2021-08-26,55469
2021-08-27,55713
2021-08-28,55958
2021-08-29,56213
2021-08-30,56458
2021-08-31,56710
2021-09-01,57000
2021-09-02,57283
2021-09-03,57559
2021-09-04,57837
2021-09-05,58106
2021-09-06,58377
2021-09-07,58651
2021-09-08,58913
2021-09-09,59170
2021-09-10,59384
2021-09-11,59643
2021-09-12,59886
2021-09-13,60117
2021-09-14,60393
2021-09-15,60641
2021-09-16,60903
2021-09-17,61140
2021-09-18,61361
2021-09-19,61574
2021-09-20,61805
2021-09-21,62065
2021-09-22,62307
2021-09-23,62524
2021-09-24,62745
2021-09-25,62938
2021-09-26,63166
2021-09-27,63372
2021-09-28,63611
2021-09-29,63838
2021-09-30,64054
2021-10-01,64264
2021-10-02,64467
2021-10-03,64661
2021-10-04,64909
2021-10-05,65137
2021-10-06,65373
2021-10-07,65590
2021-10-08,65778
2021-10-09,65984
2021-10-10,66180
2021-10-11,66368
2021-10-12,66605
2021-10-13,66841
2021-10-14,67044
2021-10-15,67225
2021-10-16,67437
2021-10-17,67623
2021-10-18,67837
2021-10-19,68060
2021-10-20,68274
2021-10-21,68472
2021-10-22,68700
2021-10-23,68917
2021-10-24,69112
2021-10-25,69344
2021-10-26,69559
2021-10-27,69769
2021-10-28,69998
2021-10-29,70207
2021-10-30,70410
2021-10-31,70611
2021-11-01,70828
2021-11-02,71052
2021-11-03,71298
2021-11-04,71526
2021-11-05,71724
2021-11-06,71927
2021-11-07,72127
2021-11-08,72314
2021-11-09,72510
2021-11-10,72713
2021-11-11,72910
2021-11-12,73127
2021-11-13,73342
2021-11-14,73531
2021-11-15,73746
2021-11-16,73973
2021-11-17,74202
2021-11-18,74428
2021-11-19,74646
2021-11-20,74847
2021-11-21,75042
2021-11-22,75235
2021-11-23,75443
2021-11-24,75618
2021-11-25,75840
2021-11-26,76041
2021-11-27,76233
2021-11-28,76446
2021-11-29,76635
2021-11-30,76842
2021-12-01,77038
2021-12-02,77230
2021-12-03,77417
2021-12-04,77645
2021-12-05,77830
2021-12-06,78017
2021-12-07,78215
2021-12-08,78407
2021-12-09,78602
2021-12-10,78778
2021-12-11,78969
2021-12-12,79151
2021-12-13,79322
2021-12-14,79503
2021-12-15,79696
2021-12-16,79863
2021-12-17,80053
2021-12-18,80244
2021-12-19,80415
2021-12-20,80591
2021-12-21,80778
2021-12-22,80957
2021-12-23,81125
2021-12-24,81258
2021-12-25,81258
2021-12-26,81576
2021-12-27,81733
2021-12-28,81917
2021-12-29,81917
2021-12-30,82198
2021-12-31,82361
2022-01-01,82506
2022-01-02,82635
2022-01-03,82795
2022-01-04,82932
2022-01-05,83075
2022-01-06,83231
2022-01-07,83388
2022-01-08,83529
2022-01-09,83702
2022-01-10,83843
2022-01-11,83980
2022-01-12,84125
2022-01-13,84278
2022-01-14,84278
2022-01-15,84622
2022-01-16,84758
2022-01-17,84920
2022-01-18,85077
2022-01-19,85253
2022-01-20,85419
2022-01-21,85600
2022-01-22,85784
2022-01-23,85969
2022-01-24,86125
2022-01-25,86299
2022-01-26,86487
2022-01-27,86661
2022-01-28,86871
2022-01-29,87045
2022-01-30,87234
2022-01-31,87416
2022-02-01,87614
2022-02-02,87831
2022-02-03,88064
2022-02-04,88312
2022-02-05,88533
2022-02-06,88734
2022-02-07,88970
2022-02-08,89211
2022-02-09,89477
2022-02-10,89741
2022-02-11,89994
2022-02-12,90266
2022-02-13,90542
2022-02-14,90808
