Country,Date,Confirmed,Recovered,Deaths
Italy,2022-03-31,14642354,0,159383
Italy,2022-04-01,14719394,0,159537
Italy,2022-04-02,14790806,0,159666
Italy,2022-04-03,14845815,0,159784
Italy,2022-04-04,14877144,0,159909
Italy,2022-04-05,14966058,0,160103
Italy,2022-04-06,15035943,0,160253
Italy,2022-04-07,15106066,0,160402
Italy,2022-04-08,15173707,0,160546
Italy,2022-04-09,15238128,0,160658
Italy,2022-04-10,15292048,0,160748
Italy,2022-04-11,15320753,0,160863
Italy,2022-04-12,15404809,0,161032
Italy,2022-04-13,15467395,0,161187
Italy,2022-04-14,15533012,0,161336
Italy,2022-04-15,15595302,0,161469
Italy,2022-04-16,15659835,0,161602
Italy,2022-04-17,15712088,0,161687
Italy,2022-04-18,15730676,0,161766
Italy,2022-04-19,15758002,0,161893
Italy,2022-04-20,15858442,0,162098
Italy,2022-04-21,15934437,0,162264
Italy,2022-04-22,16008181,0,162466
Italy,2022-04-23,16079209,0,162609
Italy,2022-04-24,16136057,0,162688
Italy,2022-04-25,16161339,0,162781
Italy,2022-04-26,16191323,0,162927
Italy,2022-04-27,16279754,0,163113
Italy,2022-04-28,16349788,0,163244
Italy,2022-04-29,16409183,0,163377
Italy,2022-04-30,16463200,0,163507
Italy,2022-05-01,16504791,0,163612
Italy,2022-05-02,16523859,0,163736
Italy,2022-05-03,16586268,0,163889
Italy,2022-05-04,16633911,0,164041
Italy,2022-05-05,16682626,0,164179
Italy,2022-05-06,16726990,0,164304
Italy,2022-05-07,16767773,0,164417
Italy,2022-05-08,16798998,0,164489
Italy,2022-05-09,16816419,0,164573
Italy,2022-05-10,16872618,0,164731
Italy,2022-05-11,16915301,0,164846
Italy,2022-05-12,16954784,0,164976
Italy,2022-05-13,16993813,0,165091
Italy,2022-05-14,17030147,0,165182
Italy,2022-05-15,17057873,0,165244
Italy,2022-05-16,17071649,0,165346
Italy,2022-05-17,17116550,0,165494
Italy,2022-05-18,17147477,0,165630
Italy,2022-05-19,17178199,0,165738
Italy,2022-05-20,17205017,0,165827
