ds,y
2020-12-09,1218524
2020-12-10,1242203
2020-12-11,1272078
2020-12-12,1300516
2020-12-13,1320716
2020-12-14,1337078
2020-12-15,1351510
2020-12-16,1379238
2020-12-17,1406161
2020-12-18,1439938
2020-12-19,1471238
2020-12-20,1494009
2020-12-21,1510652
2020-12-22,1530180
2020-12-23,1554920
2020-12-24,1587115
2020-12-25,1612648
2020-12-26,1627103
2020-12-27,1640858
2020-12-28,1651834
2020-12-29,1664726
2020-12-30,1687185
2020-12-31,1719737
2021-01-01,1742661
2021-01-02,1755351
2021-01-03,1765666
2021-01-04,1775513
2021-01-05,1787410
2021-01-06,1808647
2021-01-07,1835038
2021-01-08,1866887
2021-01-09,1891581
2021-01-10,1908527
2021-01-11,1921024
2021-01-12,1933826
2021-01-13,1953426
2021-01-14,1978590
2021-01-15,2000958
2021-01-16,2019636
2021-01-17,2033518
2021-01-18,2040659
2021-01-19,2052028
2021-01-20,2068002
2021-01-21,2088400
2021-01-22,2106262
2021-01-23,2122679
2021-01-24,2134936
2021-01-25,2141665
2021-01-26,2148077
2021-01-27,2161275
2021-01-28,2178828
2021-01-29,2192850
2021-01-30,2205171
2021-01-31,2216363
2021-02-01,2221971
2021-02-02,2228085
2021-02-03,2237790
2021-02-04,2252001
2021-02-05,2264909
2021-02-06,2275394
2021-02-07,2284010
2021-02-08,2288545
2021-02-09,2291924
2021-02-10,2299996
2021-02-11,2310233
2021-02-12,2320093
2021-02-13,2328447
2021-02-14,2334561
2021-02-15,2338987
2021-02-16,2342843
2021-02-17,2350399
2021-02-18,2360606
2021-02-19,2369719
2021-02-20,2378883
2021-02-21,2386559
2021-02-22,2390928
2021-02-23,2394811
2021-02-24,2402818
2021-02-25,2414687
2021-02-26,2424684
2021-02-27,2434446
2021-02-28,2442336
2021-03-01,2447068
2021-03-02,2451011
2021-03-03,2460030
2021-03-04,2471942
2021-03-05,2482522
2021-03-06,2492079
2021-03-07,2500182
2021-03-08,2505193
2021-03-09,2509445
2021-03-10,2518591
2021-03-11,2532947
2021-03-12,2545781
2021-03-13,2558455
2021-03-14,2569245
2021-03-15,2575849
2021-03-16,2581329
2021-03-17,2594764
2021-03-18,2612268
2021-03-19,2629750
2021-03-20,2645783
2021-03-21,2659516
2021-03-22,2667225
2021-03-23,2674710
2021-03-24,2690523
2021-03-25,2713180
2021-03-26,2734753
2021-03-27,2755225
2021-03-28,2772401
2021-03-29,2782273
2021-03-30,2791822
2021-03-31,2808873
2021-04-01,2833173
2021-04-02,2855061
2021-04-03,2873190
2021-04-04,2885386
2021-04-05,2893883
2021-04-06,2900768
2021-04-07,2910445
2021-04-08,2930852
2021-04-09,2956316
2021-04-10,2980413
2021-04-11,2998268
2021-04-12,3011513
2021-04-13,3022323
2021-04-14,3044016
2021-04-15,3073442
2021-04-16,3099273
2021-04-17,3123077
2021-04-18,3142262
2021-04-19,3153699
2021-04-20,3163308
2021-04-21,3188192
2021-04-22,3217710
2021-04-23,3245253
2021-04-24,3268645
2021-04-25,3287418
2021-04-26,3299325
2021-04-27,3310301
2021-04-28,3332532
2021-04-29,3357268
2021-04-30,3381597
2021-05-01,3400532
2021-05-02,3416822
2021-05-03,3425982
2021-05-04,3433516
2021-05-05,3451550
2021-05-06,3473503
2021-05-07,3491988
2021-05-08,3507673
2021-05-09,3520329
2021-05-10,3527251
2021-05-11,3533376
2021-05-12,3548285
2021-05-13,3565704
2021-05-14,3577040
2021-05-15,3584934
2021-05-16,3593434
2021-05-17,3598846
2021-05-18,3603055
2021-05-19,3614095
2021-05-20,3626393
2021-05-21,3635162
2021-05-22,3642244
2021-05-23,3648958
2021-05-24,3651640
2021-05-25,3653551
2021-05-26,3656177
2021-05-27,3662490
2021-05-28,3669870
2021-05-29,3675296
2021-05-30,3679148
2021-05-31,3681126
2021-06-01,3682911
2021-06-02,3687828
2021-06-03,3692468
2021-06-04,3695633
2021-06-05,3697927
2021-06-06,3700367
2021-06-07,3701484
2021-06-08,3702688
2021-06-09,3705942
2021-06-10,3709129
2021-06-11,3711569
2021-06-12,3713480
2021-06-13,3714969
2021-06-14,3715518
2021-06-15,3716170
2021-06-16,3717625
2021-06-17,3718955
2021-06-18,3720031
2021-06-19,3721139
2021-06-20,3721981
2021-06-21,3722327
2021-06-22,3722782
2021-06-23,3723798
2021-06-24,3724806
2021-06-25,3725580
2021-06-26,3726172
2021-06-27,3726710
2021-06-28,3726929
2021-06-29,3727333
2021-06-30,3728141
2021-07-01,3729033
2021-07-02,3729682
2021-07-03,3730353
2021-07-04,3730912
2021-07-05,3731124
2021-07-06,3731564
2021-07-07,3732549
2021-07-08,3733519
2021-07-09,3734468
2021-07-10,3735420
2021-07-11,3736165
2021-07-12,3736489
2021-07-13,3737135
2021-07-14,3738683
2021-07-15,3740325
2021-07-16,3741781
2021-07-17,3743389
2021-07-18,3744681
2021-07-19,3745227
2021-07-20,3746410
2021-07-21,3748613
2021-07-22,3750503
2021-07-23,3752592
2021-07-24,3754511
2021-07-25,3755898
2021-07-26,3756856
2021-07-27,3758401
2021-07-28,3761169
2021-07-29,3764311
2021-07-30,3766765
2021-07-31,3769165
2021-08-01,3771262
2021-08-02,3772109
2021-08-03,3773875
2021-08-04,3777446
2021-08-05,3780985
2021-08-06,3784433
2021-08-07,3787639
2021-08-08,3790766
2021-08-09,3791949
2021-08-10,3794429
2021-08-11,3799425
2021-08-12,3805063
2021-08-13,3810641
2021-08-14,3816285
2021-08-15,3821013
2021-08-16,3823139
2021-08-17,3827051
2021-08-18,3835375
2021-08-19,3843775
2021-08-20,3853055
2021-08-21,3861147
2021-08-22,3868197
2021-08-23,3871865
2021-08-24,3877612
2021-08-25,3889173
2021-08-26,3901799
2021-08-27,3913828
2021-08-28,3924131
2021-08-29,3932547
2021-08-30,3937106
2021-08-31,3942856
2021-09-01,3956387
2021-09-02,3970102
2021-09-03,3984353
2021-09-04,3995188
2021-09-05,4005641
2021-09-06,4010390
2021-09-07,4017116
2021-09-08,4030681
2021-09-09,4046112
2021-09-10,4059081
2021-09-11,4070295
2021-09-12,4077640
2021-09-13,4083151
2021-09-14,4089476
2021-09-15,4101931
2021-09-16,4114856
2021-09-17,4125878
2021-09-18,4134779
2021-09-19,4142116
2021-09-20,4145852
2021-09-21,4150516
2021-09-22,4160970
2021-09-23,4171666
2021-09-24,4181393
2021-09-25,4188604
2021-09-26,4196378
2021-09-27,4199400
2021-09-28,4203571
2021-09-29,4215351
2021-09-30,4227501
2021-10-01,4237619
2021-10-02,4246136
2021-10-03,4252300
2021-10-04,4255388
2021-10-05,4260187
2021-10-06,4271734
2021-10-07,4283378
2021-10-08,4293807
2021-10-09,4302661
2021-10-10,4310273
2021-10-11,4313384
2021-10-12,4318355
2021-10-13,4330258
2021-10-14,4342640
2021-10-15,4354158
2021-10-16,4365107
2021-10-17,4373789
2021-10-18,4377845
2021-10-19,4384616
2021-10-20,4401631
2021-10-21,4417708
2021-10-22,4437280
2021-10-23,4452425
2021-10-24,4466157
2021-10-25,4472730
2021-10-26,4483203
2021-10-27,4506415
2021-10-28,4534452
2021-10-29,4559120
2021-10-30,4580663
2021-10-31,4597550
2021-11-01,4607208
2021-11-02,4618021
2021-11-03,4638419
2021-11-04,4672368
2021-11-05,4709488
2021-11-06,4743490
2021-11-07,4767033
2021-11-08,4782546
2021-11-09,4804378
2021-11-10,4844054
2021-11-11,4894250
2021-11-12,4942890
2021-11-13,4987971
2021-11-14,5021469
2021-11-15,5045076
2021-11-16,5077124
2021-11-17,5129950
2021-11-18,5195321
2021-11-19,5248291
2021-11-20,5312215
2021-11-21,5354942
2021-11-22,5385585
2021-11-23,5430911
2021-11-24,5497795
2021-11-25,5573756
2021-11-26,5650170
2021-11-27,5717295
2021-11-28,5761696
2021-11-29,5791060
2021-11-30,5836813
2021-12-01,5903999
2021-12-02,5977208
2021-12-03,6051560
2021-12-04,6116070
2021-12-05,6158125
2021-12-06,6185961
2021-12-07,6222020
2021-12-08,6291621
2021-12-09,6362232
2021-12-10,6423520
2021-12-11,6477217
2021-12-12,6509863
2021-12-13,6531606
2021-12-14,6562429
2021-12-15,6613730
2021-12-16,6670407
