ds,y
2020-12-07,1505306
2020-12-08,1505306
2020-12-09,1514706
2020-12-10,1522336
2020-12-11,1532575
2020-12-12,1532575
2020-12-13,1532575
2020-12-14,1553495
2020-12-15,1563435
2020-12-16,1574318
2020-12-17,1586268
2020-12-18,1597934
2020-12-19,1597934
2020-12-20,1597934
2020-12-21,1619613
2020-12-22,1630007
2020-12-23,1642215
2020-12-24,1654751
2020-12-25,1654751
2020-12-26,1654751
2020-12-27,1654751
2020-12-28,1678915
2020-12-29,1692684
2020-12-30,1709153
2020-12-31,1727052
2021-01-01,1727052
2021-01-02,1727052
2021-01-03,1727052
2021-01-04,1757390
2021-01-05,1780738
2021-01-06,1780738
2021-01-07,1822853
2021-01-08,1848110
2021-01-09,1848110
2021-01-10,1848110
2021-01-11,1909131
2021-01-12,1934161
2021-01-13,1972835
2021-01-14,2008512
2021-01-15,2048474
2021-01-16,2048474
2021-01-17,2048474
2021-01-18,2132306
2021-01-19,2166193
2021-01-20,2207305
2021-01-21,2251258
2021-01-22,2293743
2021-01-23,2293743
2021-01-24,2293743
2021-01-25,2386798
2021-01-26,2422647
2021-01-27,2462435
2021-01-28,2496819
2021-01-29,2534424
2021-01-30,2534424
2021-01-31,2534424
2021-02-01,2613348
2021-02-02,2641688
2021-02-03,2672719
2021-02-04,2702247
2021-02-05,2730228
2021-02-06,2730228
2021-02-07,2730228
2021-02-08,2776414
2021-02-09,2792050
2021-02-10,2809521
2021-02-11,2826861
2021-02-12,2840912
2021-02-13,2840912
2021-02-14,2840912
2021-02-15,2870461
2021-02-16,2879988
2021-02-17,2890480
2021-02-18,2904607
2021-02-19,2915645
2021-02-20,2915645
2021-02-21,2915645
2021-02-22,2935959
2021-02-23,2942977
2021-02-24,2951800
2021-02-25,2961023
2021-02-26,2969035
2021-02-27,2969035
2021-02-28,2969035
2021-03-01,2984546
2021-03-02,2910007
2021-03-03,2915698
2021-03-04,2921481
2021-03-05,2927498
2021-03-06,2927498
2021-03-07,2927498
2021-03-08,2939158
2021-03-09,2942879
2021-03-10,2949764
2021-03-11,2955895
2021-03-12,2961070
2021-03-13,2961070
2021-03-14,2961070
2021-03-15,2972262
2021-03-16,2977083
2021-03-17,2982947
2021-03-18,2989046
2021-03-19,2989046
2021-03-20,2989046
2021-03-21,2989046
2021-03-22,3004884
2021-03-23,3010199
2021-03-24,3010199
2021-03-25,3022942
2021-03-26,3029938
2021-03-27,3029938
2021-03-28,3029938
2021-03-29,3045250
2021-03-30,3050138
2021-03-31,3058518
2021-04-01,3065477
2021-04-02,3065477
2021-04-03,3074891
2021-04-04,3074891
2021-04-05,3085166
2021-04-06,3091661
2021-04-07,3100323
2021-04-08,3110082
2021-04-09,3120808
2021-04-10,3120808
2021-04-11,3120808
2021-04-12,3143355
2021-04-13,3149547
2021-04-14,3159890
2021-04-15,3169427
2021-04-16,3179926
2021-04-17,3179926
2021-04-18,3179926
2021-04-19,3200876
2021-04-20,3200876
2021-04-21,3218332
2021-04-22,3229014
2021-04-23,3240650
2021-04-24,3240650
2021-04-25,3240650
2021-04-26,3260355
2021-04-27,3267903
2021-04-28,3276480
2021-04-29,3286486
2021-04-30,3295485
2021-05-01,3295485
2021-05-02,3295485
2021-05-03,3311761
2021-05-04,3316170
2021-05-05,3322320
2021-05-06,3330120
2021-05-07,3338240
2021-05-08,3338240
2021-05-09,3338240
2021-05-10,3352121
2021-05-11,3356857
2021-05-12,3363167
2021-05-13,3368795
2021-05-14,3375084
2021-05-15,3375084
2021-05-16,3375084
2021-05-17,3386052
2021-05-18,3389970
2021-05-19,3395984
2021-05-20,3401684
2021-05-21,3406457
2021-05-22,3406457
2021-05-23,3406457
2021-05-24,3417433
2021-05-25,3422702
2021-05-26,3427655
2021-05-27,3432912
2021-05-28,3438377
2021-05-29,3438377
2021-05-30,3438377
2021-05-31,3448061
2021-06-01,3452419
2021-06-02,3457337
2021-06-03,3462587
2021-06-04,3467410
2021-06-05,3467409
2021-06-06,3467409
2021-06-07,3476911
2021-06-08,3480342
2021-06-09,3484746
2021-06-10,3498617
2021-06-11,3502723
2021-06-12,3502723
2021-06-13,3502723
2021-06-14,3510874
2021-06-15,3514244
2021-06-16,3518040
2021-06-17,3522218
2021-06-18,3526414
2021-06-19,3526414
2021-06-20,3526414
2021-06-21,3533586
2021-06-22,3537596
2021-06-23,3541908
2021-06-24,3546397
2021-06-25,3551308
2021-06-26,3551308
2021-06-27,3551308
2021-06-28,3561477
2021-06-29,3568528
2021-06-30,3577709
2021-07-01,3590046
2021-07-02,3602581
2021-07-03,3602581
2021-07-04,3602581
2021-07-05,3635165
2021-07-06,3649284
2021-07-07,3666651
2021-07-08,3683940
2021-07-09,3705813
2021-07-10,3705813
2021-07-11,3705813
2021-07-12,3739728
2021-07-13,3783675
2021-07-14,3810055
2021-07-15,3837702
2021-07-16,3868750
2021-07-17,3868750
2021-07-18,3868750
2021-07-19,3930355
2021-07-20,3957612
2021-07-21,3988181
2021-07-22,4017688
2021-07-23,4048832
2021-07-24,4048832
2021-07-25,4048832
2021-07-26,4110410
2021-07-27,4136754
2021-07-28,4163830
2021-07-29,4190473
2021-07-30,4215182
2021-07-31,4215182
2021-08-01,4215182
2021-08-02,4270964
2021-08-03,4291161
2021-08-04,4312964
2021-08-05,4484640
2021-08-06,4506126
2021-08-07,4506126
2021-08-08,4506126
2021-08-09,4545645
2021-08-10,4561223
2021-08-11,4578153
2021-08-12,4595476
2021-08-13,4611070
2021-08-14,4611070
2021-08-15,4611070
2021-08-16,4636671
2021-08-17,4650863
2021-08-18,4662675
2021-08-19,4674999
2021-08-20,4687317
2021-08-21,4687317
2021-08-22,4687317
2021-08-23,4711015
2021-08-24,4720897
2021-08-25,4731515
2021-08-26,4738459
2021-08-27,4747809
2021-08-28,4747809
2021-08-29,4747809
2021-08-30,4763152
2021-08-31,4770725
2021-09-01,4777411
2021-09-02,4786804
2021-09-03,4792960
2021-09-04,4792960
2021-09-05,4792960
2021-09-06,4802184
2021-09-07,4807574
2021-09-08,4813111
2021-09-09,4817803
2021-09-10,4822171
2021-09-11,4822171
2021-09-12,4822171
2021-09-13,4829872
2021-09-14,4832978
2021-09-15,4836611
2021-09-16,4840585
2021-09-17,4843763
2021-09-18,4843763
2021-09-19,4843763
2021-09-20,4849633
2021-09-21,4852001
2021-09-22,4854739
2021-09-23,4857670
2021-09-24,4860372
2021-09-25,4860372
2021-09-26,4860372
2021-09-27,4865342
2021-09-28,4867572
2021-09-29,4870294
2021-09-30,4872676
2021-10-01,4874665
2021-10-02,4874665
2021-10-03,4874665
2021-10-04,4878872
2021-10-05,4880579
2021-10-06,4882825
2021-10-07,4884609
2021-10-08,4886841
2021-10-09,4886841
2021-10-10,4886841
2021-10-11,4890621
2021-10-12,4890621
2021-10-13,4893337
2021-10-14,4895221
2021-10-15,4897412
2021-10-16,4897412
2021-10-17,4897412
2021-10-18,4901848
2021-10-19,4903716
2021-10-20,4906213
