ds,y
2020-12-06,2292838
2020-12-07,2296249
2020-12-08,2309760
2020-12-09,2324300
2020-12-10,2337594
2020-12-11,2350923
2020-12-12,2364740
2020-12-13,2376228
2020-12-14,2379291
2020-12-15,2390419
2020-12-16,2407983
2020-12-17,2426063
2020-12-18,2441737
2020-12-19,2458839
2020-12-20,2471458
2020-12-21,2477255
2020-12-22,2488889
2020-12-23,2503693
2020-12-24,2525234
2020-12-25,2545358
2020-12-26,2548388
2020-12-27,2556621
2020-12-28,2559575
2020-12-29,2570767
2020-12-30,2597124
2020-12-31,2616902
2021-01-01,2636045
2021-01-02,2639404
2021-01-03,2651893
2021-01-04,2655915
2021-01-05,2676195
2021-01-06,2701215
2021-01-07,2722728
2021-01-08,2742349
2021-01-09,2762120
2021-01-10,2777921
2021-01-11,2781503
2021-01-12,2800770
2021-01-13,2824473
2021-01-14,2845701
2021-01-15,2866413
2021-01-16,2887532
2021-01-17,2903975
2021-01-18,2907711
2021-01-19,2931050
2021-01-20,2957547
2021-01-21,2979915
2021-01-22,3002910
2021-01-23,3026320
2021-01-24,3044358
2021-01-25,3048598
2021-01-26,3070458
2021-01-27,3097374
2021-01-28,3120634
2021-01-29,3143417
2021-01-30,3167274
2021-01-31,3186354
2021-02-01,3190701
2021-02-02,3213360
2021-02-03,3239256
2021-02-04,3238798
2021-02-05,3284085
2021-02-06,3303273
2021-02-07,3322988
2021-02-08,3327305
2021-02-09,3345558
2021-02-10,3370645
2021-02-11,3390952
2021-02-12,3410996
2021-02-13,3431805
2021-02-14,3447518
2021-02-15,3451894
2021-02-16,3471268
2021-02-17,3495775
2021-02-18,3517177
2021-02-19,3541282
2021-02-20,3562707
2021-02-21,3584326
2021-02-22,3588972
2021-02-23,3608271
2021-02-24,3639501
2021-02-25,3664050
2021-02-26,3689034
2021-02-27,3712474
2021-02-28,3732426
2021-03-01,3736390
2021-03-02,3759247
2021-03-03,3785326
2021-03-04,3810605
2021-03-05,3833572
2021-03-06,3856182
2021-03-07,3878007
2021-03-08,3883334
2021-03-09,3906363
2021-03-10,3935990
2021-03-11,3963156
2021-03-12,3988194
2021-03-13,4017844
2021-03-14,4043769
2021-03-15,4050010
2021-03-16,4080012
2021-03-17,4117650
2021-03-18,4152604
2021-03-19,4187630
2021-03-20,4222935
2021-03-21,4252919
2021-03-22,4268711
2021-03-23,4283389
2021-03-24,4347614
2021-03-25,4393255
2021-03-26,4434884
2021-03-27,4477503
2021-03-28,4513685
2021-03-29,4522779
2021-03-30,4553481
2021-03-31,4611392
2021-04-01,4661841
2021-04-02,4708648
2021-04-03,4707488
2021-04-04,4788117
2021-04-05,4799078
2021-04-06,4807123
2021-04-07,4807123
2021-04-08,4903965
2021-04-09,4903965
2021-04-10,4903965
2021-04-11,5021865
2021-04-12,5030401
2021-04-13,5068534
2021-04-14,5111882
2021-04-15,5149776
